"activity" "subject" "measurement" "mean(value)"
"STANDING" 22 "tGravityAccMag-mean()" -0.353264495414634
"STANDING" 22 "tBodyAccJerkMag-mean()" -0.484983543582927
"STANDING" 22 "tBodyGyroMag-mean()" -0.530408052165854
"STANDING" 22 "tBodyGyroJerkMag-mean()" -0.723727568292683
"STANDING" 22 "fBodyAcc-mean()-X" -0.469793729799187
"STANDING" 22 "fBodyAcc-mean()-Y" -0.350425993027642
"STANDING" 22 "fBodyAcc-mean()-Z" -0.58511773696748
"STANDING" 22 "fBodyAcc-meanFreq()-X" -0.260134797944057
"STANDING" 22 "fBodyAcc-meanFreq()-Y" 0.0526188638219512
"STANDING" 22 "fBodyAcc-meanFreq()-Z" 0.0908512663406504
"STANDING" 22 "fBodyAccJerk-mean()-X" -0.482177496374797
"STANDING" 22 "fBodyAccJerk-mean()-Y" -0.438179681174797
"STANDING" 22 "fBodyAccJerk-mean()-Z" -0.649840836666667
"STANDING" 22 "fBodyAccJerk-meanFreq()-X" -0.0182142946280488
"STANDING" 22 "fBodyAccJerk-meanFreq()-Y" -0.19938838128374
"STANDING" 22 "fBodyAccJerk-meanFreq()-Z" -0.0811784149772358
"STANDING" 22 "fBodyGyro-mean()-X" -0.54222877499187
"STANDING" 22 "fBodyGyro-mean()-Y" -0.706565563170732
"STANDING" 22 "fBodyGyro-mean()-Z" -0.531747806138211
"STANDING" 22 "fBodyGyro-meanFreq()-X" -0.123747121876179
"STANDING" 22 "fBodyGyro-meanFreq()-Y" -0.142857751796829
"STANDING" 22 "fBodyGyro-meanFreq()-Z" -0.0547695470686179
"STANDING" 22 "fBodyAccMag-mean()" -0.439651188565854
"STANDING" 22 "fBodyAccMag-meanFreq()" 0.0849529148276423
"STANDING" 22 "fBodyBodyAccJerkMag-mean()" -0.453431441817886
"STANDING" 22 "fBodyBodyAccJerkMag-meanFreq()" 0.108455184837398
"STANDING" 22 "fBodyBodyGyroMag-mean()" -0.642492204065041
"STANDING" 22 "fBodyBodyGyroMag-meanFreq()" -0.0744484883813008
"STANDING" 22 "fBodyBodyGyroJerkMag-mean()" -0.773520124878049
"STANDING" 22 "fBodyBodyGyroJerkMag-meanFreq()" 0.122476719195122
"STANDING" 22 "angle(tBodyAccMean,gravity)" 0.00674942963333333
"STANDING" 22 "angle(tBodyAccJerkMean),gravityMean)" 0.0209839890643089
"STANDING" 22 "angle(tBodyGyroMean,gravityMean)" -0.00995325648780488
"STANDING" 22 "angle(tBodyGyroJerkMean,gravityMean)" 0.0546814457585366
"STANDING" 22 "angle(X,gravityMean)" -0.329550679918699
"STANDING" 22 "angle(Y,gravityMean)" 0.0427750327260163
"STANDING" 22 "angle(Z,gravityMean)" -0.173424249154472
"STANDING" 22 "tBodyAcc-std()-X" -0.408498997088862
"STANDING" 22 "tBodyAcc-std()-Y" -0.326700060089431
"STANDING" 22 "tBodyAcc-std()-Z" -0.551943490507317
"STANDING" 22 "tGravityAcc-std()-X" -0.938572531056911
"STANDING" 22 "tGravityAcc-std()-Y" -0.945180370293496
"STANDING" 22 "tGravityAcc-std()-Z" -0.929170545691057
"STANDING" 22 "tBodyAccJerk-std()-X" -0.456687476
"STANDING" 22 "tBodyAccJerk-std()-Y" -0.417944389701626
"STANDING" 22 "tBodyAccJerk-std()-Z" -0.678143433821138
"STANDING" 22 "tBodyGyro-std()-X" -0.619856056592683
"STANDING" 22 "tBodyGyro-std()-Y" -0.699934248861789
"STANDING" 22 "tBodyGyro-std()-Z" -0.547955275764228
"STANDING" 22 "tBodyGyroJerk-std()-X" -0.625212511333333
"STANDING" 22 "tBodyGyroJerk-std()-Y" -0.797747537235772
"STANDING" 22 "tBodyGyroJerk-std()-Z" -0.663925946674797
"STANDING" 22 "tBodyAccMag-std()" -0.469146190154634
"STANDING" 22 "tGravityAccMag-std()" -0.469146190154634
"STANDING" 22 "tBodyAccJerkMag-std()" -0.457667435430488
"STANDING" 22 "tBodyGyroMag-std()" -0.58616042178374
"STANDING" 22 "tBodyGyroJerkMag-std()" -0.768258152845528
"STANDING" 22 "fBodyAcc-std()-X" -0.386658942001626
"STANDING" 22 "fBodyAcc-std()-Y" -0.358594356956098
"STANDING" 22 "fBodyAcc-std()-Z" -0.57089997098374
"STANDING" 22 "fBodyAccJerk-std()-X" -0.479376250713415
"STANDING" 22 "fBodyAccJerk-std()-Y" -0.436851876529854
"STANDING" 22 "fBodyAccJerk-std()-Z" -0.705406665853659
"STANDING" 22 "fBodyGyro-std()-X" -0.645407507130081
"STANDING" 22 "fBodyGyro-std()-Y" -0.699201260894309
"STANDING" 22 "fBodyGyro-std()-Z" -0.596342575910569
"STANDING" 22 "fBodyAccMag-std()" -0.572895500055285
"STANDING" 22 "fBodyBodyAccJerkMag-std()" -0.468314812693496
"STANDING" 22 "fBodyBodyGyroMag-std()" -0.621511307308943
"STANDING" 22 "fBodyBodyGyroJerkMag-std()" -0.779661007398374
"STANDING" 23 "tBodyAcc-mean()-X" 0.273493254730108
"STANDING" 23 "tBodyAcc-mean()-Y" -0.019589258786828
"STANDING" 23 "tBodyAcc-mean()-Z" -0.109093982385242
"STANDING" 23 "tGravityAcc-mean()-X" 0.662324737580645
"STANDING" 23 "tGravityAcc-mean()-Y" 0.0146209197354839
"STANDING" 23 "tGravityAcc-mean()-Z" 0.0518662466372043
"STANDING" 23 "tBodyAccJerk-mean()-X" 0.0778588215843817
"STANDING" 23 "tBodyAccJerk-mean()-Y" 0.0200470964972984
"STANDING" 23 "tBodyAccJerk-mean()-Z" -0.000717680881887096
"STANDING" 23 "tBodyGyro-mean()-X" -0.0220890418013172
"STANDING" 23 "tBodyGyro-mean()-Y" -0.0825972963754032
"STANDING" 23 "tBodyGyro-mean()-Z" 0.074694942324328
"STANDING" 23 "tBodyGyroJerk-mean()-X" -0.0966990737225806
"STANDING" 23 "tBodyGyroJerk-mean()-Y" -0.0432722741798387
"STANDING" 23 "tBodyGyroJerk-mean()-Z" -0.0621959093526344
"STANDING" 23 "tBodyAccMag-mean()" -0.532754757205108
"STANDING" 23 "tGravityAccMag-mean()" -0.532754757205108
"STANDING" 23 "tBodyAccJerkMag-mean()" -0.58640067170914
"STANDING" 23 "tBodyGyroMag-mean()" -0.544207964433387
"STANDING" 23 "tBodyGyroJerkMag-mean()" -0.623412641977151
"STANDING" 23 "fBodyAcc-mean()-X" -0.599080886430645
"STANDING" 23 "fBodyAcc-mean()-Y" -0.548483208943548
"STANDING" 23 "fBodyAcc-mean()-Z" -0.49021281618414
"STANDING" 23 "fBodyAcc-meanFreq()-X" -0.20872442068086
"STANDING" 23 "fBodyAcc-meanFreq()-Y" 0.0297877248998253
"STANDING" 23 "fBodyAcc-meanFreq()-Z" 0.0899843792518548
"STANDING" 23 "fBodyAccJerk-mean()-X" -0.617521836605645
"STANDING" 23 "fBodyAccJerk-mean()-Y" -0.628231338392742
"STANDING" 23 "fBodyAccJerk-mean()-Z" -0.578870810235484
"STANDING" 23 "fBodyAccJerk-meanFreq()-X" 0.0173580639424731
"STANDING" 23 "fBodyAccJerk-meanFreq()-Y" -0.124670179855
"STANDING" 23 "fBodyAccJerk-meanFreq()-Z" -0.112528879362903
"STANDING" 23 "fBodyGyro-mean()-X" -0.685136501518817
"STANDING" 23 "fBodyGyro-mean()-Y" -0.497783811010484
"STANDING" 23 "fBodyGyro-mean()-Z" -0.617685416736559
"STANDING" 23 "fBodyGyro-meanFreq()-X" -0.0251692798377688
"STANDING" 23 "fBodyGyro-meanFreq()-Y" -0.0592724696043011
"STANDING" 23 "fBodyGyro-meanFreq()-Z" -0.0229424899271505
"STANDING" 23 "fBodyAccMag-mean()" -0.529029284118011
"STANDING" 23 "fBodyAccMag-meanFreq()" 0.11533518491586
"STANDING" 23 "fBodyBodyAccJerkMag-mean()" -0.542663319457527
"STANDING" 23 "fBodyBodyAccJerkMag-meanFreq()" 0.202553279152177
"STANDING" 23 "fBodyBodyGyroMag-mean()" -0.534657191683602
"STANDING" 23 "fBodyBodyGyroMag-meanFreq()" 0.154723197790323
"STANDING" 23 "fBodyBodyGyroJerkMag-mean()" -0.584111049810215
"STANDING" 23 "fBodyBodyGyroJerkMag-meanFreq()" 0.169185024505108
"STANDING" 23 "angle(tBodyAccMean,gravity)" 0.00499252114895161
"STANDING" 23 "angle(tBodyAccJerkMean),gravityMean)" -0.0112360231368817
"STANDING" 23 "angle(tBodyGyroMean,gravityMean)" 0.0121649142389785
"STANDING" 23 "angle(tBodyGyroJerkMean,gravityMean)" -0.0178096428516129
"STANDING" 23 "angle(X,gravityMean)" -0.503722187822581
"STANDING" 23 "angle(Y,gravityMean)" 0.0709910591236559
"STANDING" 23 "angle(Z,gravityMean)" -0.044001828733871
"STANDING" 23 "tBodyAcc-std()-X" -0.622594039757258
"STANDING" 23 "tBodyAcc-std()-Y" -0.532078546615699
"STANDING" 23 "tBodyAcc-std()-Z" -0.450557203409946
"STANDING" 23 "tGravityAcc-std()-X" -0.964393040295699
"STANDING" 23 "tGravityAcc-std()-Y" -0.960318907096774
"STANDING" 23 "tGravityAcc-std()-Z" -0.934236146612903
"STANDING" 23 "tBodyAccJerk-std()-X" -0.608183751830914
"STANDING" 23 "tBodyAccJerk-std()-Y" -0.61898123051828
"STANDING" 23 "tBodyAccJerk-std()-Z" -0.603048769571532
"STANDING" 23 "tBodyGyro-std()-X" -0.755738625241935
"STANDING" 23 "tBodyGyro-std()-Y" -0.500338191139785
"STANDING" 23 "tBodyGyro-std()-Z" -0.609683451821774
"STANDING" 23 "tBodyGyroJerk-std()-X" -0.728692138333333
"STANDING" 23 "tBodyGyroJerk-std()-Y" -0.546043593651882
"STANDING" 23 "tBodyGyroJerk-std()-Z" -0.740518145887097
"STANDING" 23 "tBodyAccMag-std()" -0.56557562579215
"STANDING" 23 "tGravityAccMag-std()" -0.56557562579215
"STANDING" 23 "tBodyAccJerkMag-std()" -0.55872531418629
"STANDING" 23 "tBodyGyroMag-std()" -0.541949073660753
"STANDING" 23 "tBodyGyroJerkMag-std()" -0.573942888021613
"STANDING" 23 "fBodyAcc-std()-X" -0.633839114436559
"STANDING" 23 "fBodyAcc-std()-Y" -0.554471679592177
"STANDING" 23 "fBodyAcc-std()-Z" -0.474767543716048
"STANDING" 23 "fBodyAccJerk-std()-X" -0.635054351475538
"STANDING" 23 "fBodyAccJerk-std()-Y" -0.636977610060753
"STANDING" 23 "fBodyAccJerk-std()-Z" -0.627540367652688
"STANDING" 23 "fBodyGyro-std()-X" -0.779197054064516
"STANDING" 23 "fBodyGyro-std()-Y" -0.50785054741371
"STANDING" 23 "fBodyGyro-std()-Z" -0.644131036807258
"STANDING" 23 "fBodyAccMag-std()" -0.657048917971505
"STANDING" 23 "fBodyBodyAccJerkMag-std()" -0.583832309145968
"STANDING" 23 "fBodyBodyGyroMag-std()" -0.632288527203763
"STANDING" 23 "fBodyBodyGyroJerkMag-std()" -0.593735302105376
"STANDING" 25 "tBodyAcc-mean()-X" 0.275301467772127
"STANDING" 25 "tBodyAcc-mean()-Y" -0.0193221769314914
"STANDING" 25 "tBodyAcc-mean()-Z" -0.10962903098044
"STANDING" 25 "tGravityAcc-mean()-X" 0.672386622127139
"STANDING" 25 "tGravityAcc-mean()-Y" 0.0471601427530562
"STANDING" 25 "tGravityAcc-mean()-Z" 0.239226040930391
"STANDING" 25 "tBodyAccJerk-mean()-X" 0.0817657442063814
"STANDING" 25 "tBodyAccJerk-mean()-Y" 0.00638633884442543
"STANDING" 25 "tBodyAccJerk-mean()-Z" -0.010346171499489
"STANDING" 25 "tBodyGyro-mean()-X" -0.00298151164792176
"STANDING" 25 "tBodyGyro-mean()-Y" -0.083900354157824
"STANDING" 25 "tBodyGyro-mean()-Z" 0.0993606079900489
"STANDING" 25 "tBodyGyroJerk-mean()-X" -0.108263884562298
"STANDING" 25 "tBodyGyroJerk-mean()-Y" -0.0389884753435208
"STANDING" 25 "tBodyGyroJerk-mean()-Z" -0.0555782223647433
"STANDING" 25 "tBodyAccMag-mean()" -0.583377749713936
"STANDING" 25 "tGravityAccMag-mean()" -0.583377749713936
"STANDING" 25 "tBodyAccJerkMag-mean()" -0.783445354474328
"STANDING" 25 "tBodyGyroMag-mean()" -0.625733064258924
"STANDING" 25 "tBodyGyroJerkMag-mean()" -0.849630706259169
"STANDING" 25 "fBodyAcc-mean()-X" -0.748416509682152
"STANDING" 25 "fBodyAcc-mean()-Y" -0.600027697242054
"STANDING" 25 "fBodyAcc-mean()-Z" -0.738509947579462
"STANDING" 25 "fBodyAcc-meanFreq()-X" -0.306657190525183
"STANDING" 25 "fBodyAcc-meanFreq()-Y" -0.108650116189389
"STANDING" 25 "fBodyAcc-meanFreq()-Z" -0.0744502098628851
"STANDING" 25 "fBodyAccJerk-mean()-X" -0.804144642836186
"STANDING" 25 "fBodyAccJerk-mean()-Y" -0.740570312249389
"STANDING" 25 "fBodyAccJerk-mean()-Z" -0.849504849486553
"STANDING" 25 "fBodyAccJerk-meanFreq()-X" -0.110793009529829
"STANDING" 25 "fBodyAccJerk-meanFreq()-Y" -0.347751351072054
"STANDING" 25 "fBodyAccJerk-meanFreq()-Z" -0.235707422494548
"STANDING" 25 "fBodyGyro-mean()-X" -0.672197763601467
"STANDING" 25 "fBodyGyro-mean()-Y" -0.81313379207824
"STANDING" 25 "fBodyGyro-mean()-Z" -0.746832213594132
"STANDING" 25 "fBodyGyro-meanFreq()-X" -0.207601176327873
"STANDING" 25 "fBodyGyro-meanFreq()-Y" -0.349146931885306
"STANDING" 25 "fBodyGyro-meanFreq()-Z" -0.135139739853178
"STANDING" 25 "fBodyAccMag-mean()" -0.69501971
"STANDING" 25 "fBodyAccMag-meanFreq()" -0.0426423613907335
"STANDING" 25 "fBodyBodyAccJerkMag-mean()" -0.779190075892421
"STANDING" 25 "fBodyBodyAccJerkMag-meanFreq()" 0.168222731255721
"STANDING" 25 "fBodyBodyGyroMag-mean()" -0.754236109755501
"STANDING" 25 "fBodyBodyGyroMag-meanFreq()" -0.220820330447482
"STANDING" 25 "fBodyBodyGyroJerkMag-mean()" -0.875970674743276
"STANDING" 25 "fBodyBodyGyroJerkMag-meanFreq()" 0.0471482866507579
"STANDING" 25 "angle(tBodyAccMean,gravity)" -0.00122167177865526
"STANDING" 25 "angle(tBodyAccJerkMean),gravityMean)" 0.0470369997647922
"STANDING" 25 "angle(tBodyGyroMean,gravityMean)" -0.0266895304210269
"STANDING" 25 "angle(tBodyGyroJerkMean,gravityMean)" 0.0223855658885575
"STANDING" 25 "angle(X,gravityMean)" -0.512418782127139
"STANDING" 25 "angle(Y,gravityMean)" 0.0307388427555012
"STANDING" 25 "angle(Z,gravityMean)" -0.159471155005623
"STANDING" 25 "tBodyAcc-std()-X" -0.716264537547677
"STANDING" 25 "tBodyAcc-std()-Y" -0.531421035602689
"STANDING" 25 "tBodyAcc-std()-Z" -0.64709556105868
"STANDING" 25 "tGravityAcc-std()-X" -0.950017091344743
"STANDING" 25 "tGravityAcc-std()-Y" -0.901088770963325
"STANDING" 25 "tGravityAcc-std()-Z" -0.880682330706602
"STANDING" 25 "tBodyAccJerk-std()-X" -0.79682335007335
"STANDING" 25 "tBodyAccJerk-std()-Y" -0.722502919364303
"STANDING" 25 "tBodyAccJerk-std()-Z" -0.860669382640587
"STANDING" 25 "tBodyGyro-std()-X" -0.683131970775061
"STANDING" 25 "tBodyGyro-std()-Y" -0.752261013276284
"STANDING" 25 "tBodyGyro-std()-Z" -0.74741022
"STANDING" 25 "tBodyGyroJerk-std()-X" -0.768682473178484
"STANDING" 25 "tBodyGyroJerk-std()-Y" -0.902628080757946
"STANDING" 25 "tBodyGyroJerk-std()-Z" -0.831848667286064
"STANDING" 25 "tBodyAccMag-std()" -0.659015505611247
"STANDING" 25 "tGravityAccMag-std()" -0.659015505611247
"STANDING" 25 "tBodyAccJerkMag-std()" -0.780451867848411
"STANDING" 25 "tBodyGyroMag-std()" -0.68515279467066
"STANDING" 25 "tBodyGyroJerkMag-std()" -0.872776184449878
"STANDING" 25 "fBodyAcc-std()-X" -0.705223686579951
"STANDING" 25 "fBodyAcc-std()-Y" -0.529064652290954
"STANDING" 25 "fBodyAcc-std()-Z" -0.630224637674572
"STANDING" 25 "fBodyAccJerk-std()-X" -0.807712525721271
"STANDING" 25 "fBodyAccJerk-std()-Y" -0.721707668572127
"STANDING" 25 "fBodyAccJerk-std()-Z" -0.870541516210269
"STANDING" 25 "fBodyGyro-std()-X" -0.690398481943765
"STANDING" 25 "fBodyGyro-std()-Y" -0.723584437530562
"STANDING" 25 "fBodyGyro-std()-Z" -0.771208929095355
"STANDING" 25 "fBodyAccMag-std()" -0.695367928718826
"STANDING" 25 "fBodyBodyAccJerkMag-std()" -0.783547229755501
"STANDING" 25 "fBodyBodyGyroMag-std()" -0.697213120366748
"STANDING" 25 "fBodyBodyGyroJerkMag-std()" -0.877714953691932
"STANDING" 26 "tBodyAcc-mean()-X" 0.2730365808625
"STANDING" 26 "tBodyAcc-mean()-Y" -0.0161687277463495
"STANDING" 26 "tBodyAcc-mean()-Z" -0.107637894928571
"STANDING" 26 "tGravityAcc-mean()-X" 0.615123534668367
"STANDING" 26 "tGravityAcc-mean()-Y" 0.10870478277551
"STANDING" 26 "tGravityAcc-mean()-Z" 0.234107010472449
"STANDING" 26 "tBodyAccJerk-mean()-X" 0.0808743261341837
"STANDING" 26 "tBodyAccJerk-mean()-Y" 0.00767709978181122
"STANDING" 26 "tBodyAccJerk-mean()-Z" -0.00724891943768878
"STANDING" 26 "tBodyGyro-mean()-X" -0.020659932105102
"STANDING" 26 "tBodyGyro-mean()-Y" -0.0827415060904082
"STANDING" 26 "tBodyGyro-mean()-Z" 0.0917853294044643
"STANDING" 26 "tBodyGyroJerk-mean()-X" -0.0988125627461224
"STANDING" 26 "tBodyGyroJerk-mean()-Y" -0.040476400288852
"STANDING" 26 "tBodyGyroJerk-mean()-Z" -0.0558282743354031
"STANDING" 26 "tBodyAccMag-mean()" -0.600932264175765
"STANDING" 26 "tGravityAccMag-mean()" -0.600932264175765
"STANDING" 26 "tBodyAccJerkMag-mean()" -0.694917859209184
"STANDING" 26 "tBodyGyroMag-mean()" -0.694597662936224
"STANDING" 26 "tBodyGyroJerkMag-mean()" -0.798325916709184
"STANDING" 26 "fBodyAcc-mean()-X" -0.65109030186199
"STANDING" 26 "fBodyAcc-mean()-Y" -0.610425833240306
"STANDING" 26 "fBodyAcc-mean()-Z" -0.724046087155612
"STANDING" 26 "fBodyAcc-meanFreq()-X" -0.222545825808673
"STANDING" 26 "fBodyAcc-meanFreq()-Y" 0.0360382137913265
"STANDING" 26 "fBodyAcc-meanFreq()-Z" 0.142429401875406
"STANDING" 26 "fBodyAccJerk-mean()-X" -0.699413168295663
"STANDING" 26 "fBodyAccJerk-mean()-Y" -0.696726473912755
"STANDING" 26 "fBodyAccJerk-mean()-Z" -0.76956529125
"STANDING" 26 "fBodyAccJerk-meanFreq()-X" -0.0238396622303571
"STANDING" 26 "fBodyAccJerk-meanFreq()-Y" -0.168914575347832
"STANDING" 26 "fBodyAccJerk-meanFreq()-Z" -0.0850462848380867
"STANDING" 26 "fBodyGyro-mean()-X" -0.703109561068878
"STANDING" 26 "fBodyGyro-mean()-Y" -0.799353075357143
"STANDING" 26 "fBodyGyro-mean()-Z" -0.689404846813776
"STANDING" 26 "fBodyGyro-meanFreq()-X" -0.0167778610493112
"STANDING" 26 "fBodyGyro-meanFreq()-Y" -0.0997774465610969
"STANDING" 26 "fBodyGyro-meanFreq()-Z" 0.00293652401732143
"STANDING" 26 "fBodyAccMag-mean()" -0.6317569828625
"STANDING" 26 "fBodyAccMag-meanFreq()" 0.0883286687093878
"STANDING" 26 "fBodyBodyAccJerkMag-mean()" -0.679278323637755
"STANDING" 26 "fBodyBodyAccJerkMag-meanFreq()" 0.180460663889796
"STANDING" 26 "fBodyBodyGyroMag-mean()" -0.770504884821429
"STANDING" 26 "fBodyBodyGyroMag-meanFreq()" -0.0121587278753342
"STANDING" 26 "fBodyBodyGyroJerkMag-mean()" -0.823865297193878
"STANDING" 26 "fBodyBodyGyroJerkMag-meanFreq()" 0.147533706980564
"STANDING" 26 "angle(tBodyAccMean,gravity)" 0.0216677426573214
"STANDING" 26 "angle(tBodyAccJerkMean),gravityMean)" 0.0168646176131633
"STANDING" 26 "angle(tBodyGyroMean,gravityMean)" -0.0175910559287245
"STANDING" 26 "angle(tBodyGyroJerkMean,gravityMean)" -0.0116245003683418
"STANDING" 26 "angle(X,gravityMean)" -0.482703779359694
"STANDING" 26 "angle(Y,gravityMean)" -0.0100548626237245
"STANDING" 26 "angle(Z,gravityMean)" -0.149815525406097
"STANDING" 26 "tBodyAcc-std()-X" -0.623101031168367
"STANDING" 26 "tBodyAcc-std()-Y" -0.585967142418112
"STANDING" 26 "tBodyAcc-std()-Z" -0.70498062744898
"STANDING" 26 "tGravityAcc-std()-X" -0.96781789994898
"STANDING" 26 "tGravityAcc-std()-Y" -0.959713562227041
"STANDING" 26 "tGravityAcc-std()-Z" -0.955643363545918
"STANDING" 26 "tBodyAccJerk-std()-X" -0.682815652993112
"STANDING" 26 "tBodyAccJerk-std()-Y" -0.678386582086227
"STANDING" 26 "tBodyAccJerk-std()-Z" -0.778349460841837
"STANDING" 26 "tBodyGyro-std()-X" -0.766673970339286
"STANDING" 26 "tBodyGyro-std()-Y" -0.800675471045918
"STANDING" 26 "tBodyGyro-std()-Z" -0.703347205619898
"STANDING" 26 "tBodyGyroJerk-std()-X" -0.732321370690816
"STANDING" 26 "tBodyGyroJerk-std()-Y" -0.836112175331633
"STANDING" 26 "tBodyGyroJerk-std()-Z" -0.773101524821429
"STANDING" 26 "tBodyAccMag-std()" -0.620355788665816
"STANDING" 26 "tGravityAccMag-std()" -0.620355788665816
"STANDING" 26 "tBodyAccJerkMag-std()" -0.677426336392347
"STANDING" 26 "tBodyGyroMag-std()" -0.751833690215051
"STANDING" 26 "tBodyGyroJerkMag-std()" -0.818279112908163
"STANDING" 26 "fBodyAcc-std()-X" -0.61349959767602
"STANDING" 26 "fBodyAcc-std()-Y" -0.600274809826275
"STANDING" 26 "fBodyAcc-std()-Z" -0.718490475765306
"STANDING" 26 "fBodyAccJerk-std()-X" -0.694314518927551
"STANDING" 26 "fBodyAccJerk-std()-Y" -0.6803580612
"STANDING" 26 "fBodyAccJerk-std()-Z" -0.78604912494898
"STANDING" 26 "fBodyGyro-std()-X" -0.78740310059949
"STANDING" 26 "fBodyGyro-std()-Y" -0.803635337372449
"STANDING" 26 "fBodyGyro-std()-Z" -0.735942384438775
"STANDING" 26 "fBodyAccMag-std()" -0.673917799546684
"STANDING" 26 "fBodyBodyAccJerkMag-std()" -0.678025758312755
"STANDING" 26 "fBodyBodyGyroMag-std()" -0.782624320831633
"STANDING" 26 "fBodyBodyGyroJerkMag-std()" -0.823991408418367
"STANDING" 27 "tBodyAcc-mean()-X" 0.275223067435897
"STANDING" 27 "tBodyAcc-mean()-Y" -0.0162554117217949
"STANDING" 27 "tBodyAcc-mean()-Z" -0.105403810015385
"STANDING" 27 "tGravityAcc-mean()-X" 0.788037331794872
"STANDING" 27 "tGravityAcc-mean()-Y" 0.0657218505
"STANDING" 27 "tGravityAcc-mean()-Z" 0.219701605211973
"STANDING" 27 "tBodyAccJerk-mean()-X" 0.0767283254358974
"STANDING" 27 "tBodyAccJerk-mean()-Y" 0.00997154866282051
"STANDING" 27 "tBodyAccJerk-mean()-Z" -0.00266551938307692
"STANDING" 27 "tBodyGyro-mean()-X" -0.0324471173435897
"STANDING" 27 "tBodyGyro-mean()-Y" -0.0765120463525641
"STANDING" 27 "tBodyGyro-mean()-Z" 0.0809994171153846
"STANDING" 27 "tBodyGyroJerk-mean()-X" -0.0966434086025641
"STANDING" 27 "tBodyGyroJerk-mean()-Y" -0.0395641430128205
"STANDING" 27 "tBodyGyroJerk-mean()-Z" -0.0530710005410256
"STANDING" 27 "tBodyAccMag-mean()" -0.980278693846154
"STANDING" 27 "tGravityAccMag-mean()" -0.980278693846154
"STANDING" 27 "tBodyAccJerkMag-mean()" -0.990332891538461
"STANDING" 27 "tBodyGyroMag-mean()" -0.966683888076923
"STANDING" 27 "tBodyGyroJerkMag-mean()" -0.994198412051282
"STANDING" 27 "fBodyAcc-mean()-X" -0.990202906025641
"STANDING" 27 "fBodyAcc-mean()-Y" -0.975155754871795
"STANDING" 27 "fBodyAcc-mean()-Z" -0.978848418461538
"STANDING" 27 "fBodyAcc-meanFreq()-X" 0.00478001959230769
"STANDING" 27 "fBodyAcc-meanFreq()-Y" 0.134732177860513
"STANDING" 27 "fBodyAcc-meanFreq()-Z" 0.152116918871795
"STANDING" 27 "fBodyAccJerk-mean()-X" -0.991782158076923
"STANDING" 27 "fBodyAccJerk-mean()-Y" -0.985147330128205
"STANDING" 27 "fBodyAccJerk-mean()-Z" -0.988521791666667
"STANDING" 27 "fBodyAccJerk-meanFreq()-X" 0.236213708785897
"STANDING" 27 "fBodyAccJerk-meanFreq()-Y" 0.00676465025
"STANDING" 27 "fBodyAccJerk-meanFreq()-Z" 0.0872136405679487
"STANDING" 27 "fBodyGyro-mean()-X" -0.986118446282051
"STANDING" 27 "fBodyGyro-mean()-Y" -0.985987914871795
"STANDING" 27 "fBodyGyro-mean()-Z" -0.978988605384615
"STANDING" 27 "fBodyGyro-meanFreq()-X" -0.03968716295
"STANDING" 27 "fBodyGyro-meanFreq()-Y" -0.181307490739744
"STANDING" 27 "fBodyGyro-meanFreq()-Z" 0.0413609363371795
"STANDING" 27 "fBodyAccMag-mean()" -0.978168563846154
"STANDING" 27 "fBodyAccMag-meanFreq()" 0.249754052126923
"STANDING" 27 "fBodyBodyAccJerkMag-mean()" -0.990108465769231
"STANDING" 27 "fBodyBodyAccJerkMag-meanFreq()" 0.370549653692308
"STANDING" 27 "fBodyBodyGyroMag-mean()" -0.980589148974359
"STANDING" 27 "fBodyBodyGyroMag-meanFreq()" -0.0527011371551282
"STANDING" 27 "fBodyBodyGyroJerkMag-mean()" -0.993693021410256
"STANDING" 27 "fBodyBodyGyroJerkMag-meanFreq()" 0.282518126326923
"STANDING" 27 "angle(tBodyAccMean,gravity)" 0.00905547498038461
"STANDING" 27 "angle(tBodyAccJerkMean),gravityMean)" 0.0296936869
"STANDING" 27 "angle(tBodyGyroMean,gravityMean)" 0.0508252134051282
"STANDING" 27 "angle(tBodyGyroJerkMean,gravityMean)" -0.0347642773782051
"STANDING" 27 "angle(X,gravityMean)" -0.609198822564103
"STANDING" 27 "angle(Y,gravityMean)" 0.0335919918205128
"STANDING" 27 "angle(Z,gravityMean)" -0.143398014142308
"STANDING" 27 "tBodyAcc-std()-X" -0.990276643846154
"STANDING" 27 "tBodyAcc-std()-Y" -0.972196177948718
"STANDING" 27 "tBodyAcc-std()-Z" -0.969969877692308
"STANDING" 27 "tGravityAcc-std()-X" -0.985853734871795
"STANDING" 27 "tGravityAcc-std()-Y" -0.982492101538462
"STANDING" 27 "tGravityAcc-std()-Z" -0.969254340641026
"STANDING" 27 "tBodyAccJerk-std()-X" -0.991831534358974
"STANDING" 27 "tBodyAccJerk-std()-Y" -0.985056905
"STANDING" 27 "tBodyAccJerk-std()-Z" -0.990225417948718
"STANDING" 27 "tBodyGyro-std()-X" -0.987584196794872
"STANDING" 27 "tBodyGyro-std()-Y" -0.983939928846154
"STANDING" 27 "tBodyGyro-std()-Z" -0.977847181794872
"STANDING" 27 "tBodyGyroJerk-std()-X" -0.992694551282051
"STANDING" 27 "tBodyGyroJerk-std()-Y" -0.993396012564103
"STANDING" 27 "tBodyGyroJerk-std()-Z" -0.992933121025641
"STANDING" 27 "tBodyAccMag-std()" -0.973689910897436
"STANDING" 27 "tGravityAccMag-std()" -0.973689910897436
